latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.05827,8.04928,302.83,1.37,1.16,2025-11-23,0304,A,52,6.1NRT,272.24,17.28,N
31.18861,6.78953,303.9,1.17,1.08,2025-11-23,0304,A,57,6.1NRT,273.17,14.51,N
14.99701,-0.29843,303.19,1,1,2025-11-23,0310,A,25,6.1NRT,285.12,6.85,N
14.98356,-0.32815,305.52,1,1,2025-11-23,0310,A,65,6.1NRT,287.2,7.64,N
14.98221,-0.31915,313.69,1,1,2025-11-23,0310,A,88,6.1NRT,287.3,12.89,N
14.97143,-0.24718,307.72,1,1,2025-11-23,0310,A,56,6.1NRT,281.96,8.86,N
14.97009,-0.23818,305.41,1,1,2025-11-23,0310,A,27,6.1NRT,281.1,7.34,N
14.96269,-0.24854,312.77,1,1,2025-11-23,0310,A,43,6.1NRT,281.62,11.88,N
14.93041,-0.27196,317.41,1,1,2025-11-23,0310,A,95,6.1NRT,279.32,17.11,N
14.90481,-0.35628,304.47,1,1,2025-11-23,0310,A,60,6.1NRT,284.3,6.83,N
14.89606,-0.35764,315.77,1,1,2025-11-23,0310,A,92,6.1NRT,284.15,14.81,N
14.0178,-0.85007,306.89,1.01,1,2025-11-23,0310,A,30,6.1NRT,290.45,6.71,N
14.00768,-0.84237,315.21,1.01,1,2025-11-23,0310,A,31,6.1NRT,291.25,11.89,N
14.00024,-0.85276,320.43,1.01,1,2025-11-23,0310,A,97,6.1NRT,292.8,16.81,N
13.99279,-0.86315,324.71,1.01,1,2025-11-23,0310,A,100,6.1NRT,293.36,21.79,N
13.99146,-0.85411,332.14,1.01,1,2025-11-23,0310,A,100,6.1NRT,293.61,31.15,N
13.99012,-0.84507,308.57,1.01,1,2025-11-23,0310,A,60,6.1NRT,290.74,7.63,N
13.98167,-0.87057,311.58,1.01,1,2025-11-23,0310,A,83,6.1NRT,292.57,10.96,N
13.98033,-0.86154,324.03,1.01,1,2025-11-23,0310,A,100,6.1NRT,294.3,22.34,N
13.99447,-4.11636,301.07,1.42,1.18,2025-11-23,0310,A,31,6.1NRT,291.01,6.95,N
12.37318,5.92886,303.59,2.28,1.46,2025-11-23,0310,A,56,6.1NRT,288.23,24.76,N
12.36971,5.94871,309.01,2.29,1.46,2025-11-23,0310,A,76,6.1NRT,290.35,35.78,N
13.48863,-1.97266,301.86,1.07,1.03,2025-11-23,0310,A,45,6.1NRT,290.96,4.84,N
13.48724,-1.96309,302.76,1.07,1.03,2025-11-23,0310,A,51,6.1NRT,291.71,5.48,N
13.4782,-1.96441,305.16,1.07,1.03,2025-11-23,0310,A,63,6.1NRT,291.95,7.03,N
14.29759,-8.23848,300.48,2.99,1.64,2025-11-23,0310,A,28,6.1NRT,288.02,22.19,N
13.33088,-1.32892,301.41,1.02,1.01,2025-11-23,0310,A,18,6.1NRT,285.74,5.39,N
13.26105,-1.36387,313.8,1.02,1.01,2025-11-23,0310,A,88,6.1NRT,292.03,13.51,N
13.25488,-1.38351,322.07,1.03,1.01,2025-11-23,0310,A,100,6.1NRT,293.11,20.84,N
13.25354,-1.37436,314.78,1.03,1.01,2025-11-23,0310,A,90,6.1NRT,292.18,13.88,N
13.3087,-9.80359,304.35,3.85,1.83,2025-11-23,0312,A,60,6.1NRT,291.21,44.08,N
13.31453,-9.80752,304.6,3.85,1.83,2025-11-23,0312,A,61,6.1NRT,291.34,45.87,N
12.01459,-4.06841,304.13,1.32,1.14,2025-11-23,0312,A,56,6.1NRT,291.92,9.28,N
11.35676,0.04612,301.81,1.02,1.01,2025-11-23,0312,A,27,6.1NRT,290.05,4.63,N
11.19669,1.06674,317.21,1.11,1.05,2025-11-23,0312,A,95,6.1NRT,288.15,19.51,N
11.34595,0.04712,306.65,1.02,1.01,2025-11-23,0312,A,69,6.1NRT,289.2,8.68,N
5.53311,6.67814,304.43,3.55,1.77,2025-11-23,0312,A,60,6.1NRT,290.6,36.94,N
23.76029,86.4057,307.51,1.55,1.23,2025-11-23,0355,T,57,6.1NRT,285.87,11.14,D
29.60393,81.55543,316.01,1.06,1.03,2025-11-23,0353,T,69,6.1NRT,285.45,17.11,D
14.01182,-90.92925,304.48,1.28,1.12,2025-11-23,0317,T,60,6.1NRT,294.41,6.74,N
14.01036,-90.94076,310.56,1.27,1.12,2025-11-23,0317,T,80,6.1NRT,294.48,12.52,N
14.73769,-91.56974,300.68,1.2,1.09,2025-11-23,0317,T,32,6.1NRT,286.67,7.95,N
16.29676,-92.46677,310.99,1.12,1.05,2025-11-23,0317,T,81,6.1NRT,290.7,12.21,N
16.2076,-95.17123,323.13,1.01,1,2025-11-23,0317,T,100,6.1NRT,298.22,17.96,N
17.75559,-92.91051,313.07,1.1,1.05,2025-11-23,0317,T,86,6.1NRT,295.32,11.72,N
17.7543,-92.92068,329.34,1.1,1.05,2025-11-23,0317,T,100,6.1NRT,296.24,30.6,N
17.90001,-92.49258,312.35,1.16,1.07,2025-11-23,0317,T,85,6.1NRT,294.29,11.76,N
17.84035,-93.11385,359.99,1.09,1.04,2025-11-23,0317,T,100,6.1NRT,296.52,95.37,N
17.83906,-93.12385,352.32,1.09,1.04,2025-11-23,0317,T,100,6.1NRT,296.34,73.9,N
17.84951,-93.11515,306.69,1.09,1.04,2025-11-23,0317,T,68,6.1NRT,294.75,6.19,N
17.84822,-93.12515,310.65,1.09,1.04,2025-11-23,0317,T,80,6.1NRT,295.05,9.2,N
17.89475,-93.18839,319.38,1.08,1.04,2025-11-23,0317,T,98,6.1NRT,295.96,17.54,N
17.89347,-93.19836,312.07,1.08,1.04,2025-11-23,0317,T,83,6.1NRT,295.37,10.44,N
17.90516,-93.17975,326.52,1.08,1.04,2025-11-23,0317,T,100,6.1NRT,295.31,25.76,N
17.90388,-93.18971,325.48,1.08,1.04,2025-11-23,0317,T,100,6.1NRT,295.37,24.47,N
18.09587,-94.04309,307.47,1.02,1.01,2025-11-23,0317,T,70,6.1NRT,294.75,6.66,N
18.09462,-94.05249,309.53,1.02,1.01,2025-11-23,0317,T,77,6.1NRT,294.75,8.14,N
18.20177,-94.00705,317.03,1.03,1.01,2025-11-23,0317,T,94,6.1NRT,295.48,13.56,N
18.42061,-93.18296,313.69,1.09,1.04,2025-11-23,0319,T,86,6.1NRT,296.93,10.62,N
18.4193,-93.19302,316.12,1.09,1.04,2025-11-23,0319,T,92,6.1NRT,297.49,13.16,N
18.44159,-93.16543,322.46,1.09,1.04,2025-11-23,0319,T,100,6.1NRT,297.73,20.34,N
18.64151,-92.16885,307.44,1.23,1.1,2025-11-23,0319,T,71,6.1NRT,295.35,7.21,N
18.50621,-96.13871,305.01,1.03,1.01,2025-11-23,0319,T,63,6.1NRT,294.27,5.32,N
18.50483,-96.14819,319.32,1.03,1.01,2025-11-23,0319,T,98,6.1NRT,294.6,16.72,N
19.44765,-92.08846,315.3,1.27,1.12,2025-11-23,0319,T,88,6.1NRT,296.43,14.91,N
20.05214,-99.29056,300.25,1.39,1.17,2025-11-23,0319,T,20,6.1NRT,284.41,10.35,N
23.67988,86.39852,301.39,1.56,1.23,2025-11-23,0355,T,0,6.1NRT,279.66,8.38,D
23.67901,86.08702,304.16,1.48,1.2,2025-11-23,0355,T,42,6.1NRT,284.88,9.5,D
23.67658,86.101,302.03,1.49,1.2,2025-11-23,0355,T,35,6.1NRT,281.18,7.88,D
23.162,82.3376,310.5,1.01,1.01,2025-11-23,0355,T,69,6.1NRT,293.15,8.52,D
23.02421,78.16773,301.9,1.29,1.13,2025-11-23,0357,T,46,6.1NRT,290.37,4.47,D
22.36159,82.30345,310.78,1.02,1.01,2025-11-23,0357,T,69,6.1NRT,296.93,8.03,D
22.92811,78.03614,301.59,1.31,1.13,2025-11-23,0357,T,42,6.1NRT,287.88,5.33,D
22.04042,83.72791,327.75,1.15,1.07,2025-11-23,0357,T,85,6.1NRT,297.33,28.51,D
22.03871,83.73864,324.25,1.15,1.07,2025-11-23,0357,T,82,6.1NRT,298.71,23.55,D
21.92441,83.34843,309.03,1.11,1.05,2025-11-23,0357,T,61,6.1NRT,297.69,6.64,D
21.76455,84.01988,308.13,1.2,1.09,2025-11-23,0357,T,61,6.1NRT,296.53,7.02,D
21.97595,81.53914,306.12,1,1,2025-11-23,0357,T,58,6.1NRT,295.77,3.79,D
20.96383,86.01256,319.91,1.65,1.26,2025-11-23,0357,T,78,6.1NRT,293.06,30.83,D
21.50709,81.95177,308.5,1.02,1.01,2025-11-23,0357,T,61,6.1NRT,295.83,5.09,D
20.74269,84.30481,310.28,1.28,1.12,2025-11-23,0357,T,65,6.1NRT,295.52,10.13,D
20.74075,84.31667,315.93,1.28,1.12,2025-11-23,0357,T,74,6.1NRT,295.71,16.27,D
19.0979,82.16666,310.99,1.06,1.03,2025-11-23,0357,T,66,6.1NRT,298.77,6.74,D
19.01469,77.58266,311.68,1.24,1.11,2025-11-23,0357,T,65,6.1NRT,299.03,7.91,D
19.0205,76.71661,312.85,1.41,1.17,2025-11-23,0357,T,65,6.1NRT,296.34,10.71,D
18.68468,73.03983,309.34,2.62,1.55,2025-11-23,0357,T,52,6.1NRT,293.97,22.54,D
18.51044,74.7322,314.37,1.93,1.36,2025-11-23,0357,T,64,6.1NRT,294.67,21.26,D
18.50238,74.74248,312.56,1.92,1.35,2025-11-23,0357,T,61,6.1NRT,294.54,18.56,D
18.2189,77.08022,309.1,1.3,1.13,2025-11-23,0357,T,49,6.1NRT,298.21,6.39,D
17.28448,82.22878,310.35,1.11,1.05,2025-11-23,0357,T,62,6.1NRT,297.05,5.86,D
18.17097,75.42631,308.42,1.69,1.28,2025-11-23,0357,T,51,6.1NRT,296.71,8.33,D
18.16919,75.43573,312.58,1.68,1.28,2025-11-23,0357,T,65,6.1NRT,296.97,14.17,D
17.84571,77.29732,308.9,1.25,1.11,2025-11-23,0357,T,48,6.1NRT,296.66,6.22,D
17.84402,77.2906,308.85,1.25,1.11,2025-11-23,0357,T,47,6.1NRT,296.9,6.21,D
17.90454,75.06181,310.47,1.78,1.31,2025-11-23,0357,T,64,6.1NRT,296.95,11.67,D
17.81713,75.79552,311.18,1.57,1.23,2025-11-23,0357,T,64,6.1NRT,297.56,9.49,D
16.20556,77.33485,309.01,1.19,1.09,2025-11-23,0357,T,53,6.1NRT,292.4,5.99,D
15.88303,78.11029,317.35,1.09,1.04,2025-11-23,0357,T,73,6.1NRT,296.26,10.44,D
15.79412,78.35601,315.79,1.07,1.03,2025-11-23,0357,T,67,6.1NRT,299.12,7.5,D
15.28523,76.46417,311.08,1.31,1.13,2025-11-23,0359,T,58,6.1NRT,294.4,7.28,D
15.17895,76.65708,312.46,1.27,1.12,2025-11-23,0359,T,55,6.1NRT,295.46,7.55,D
20.651,-101.33834,301.64,1.89,1.34,2025-11-23,0319,T,43,6.1NRT,289.13,14.27,N
52.16111,10.41251,300.88,1.01,1,2025-11-23,0300,A,35,6.1NRT,268.01,10.08,N
29.37399,-94.9219,303.25,1.16,1.07,2025-11-23,0321,T,54,6.1NRT,293.03,6.2,N
29.57723,-98.03548,302.84,1,1,2025-11-23,0321,T,52,6.1NRT,288.59,6.93,N
31.79054,-99.28252,304.76,1.02,1.01,2025-11-23,0321,T,61,6.1NRT,282.93,9.29,N
32.33122,-98.28213,317.94,1,1,2025-11-23,0321,T,96,6.1NRT,282.78,19.37,N
45.91525,-108.23775,309.86,1.45,1.19,2025-11-23,0327,T,78,6.1NRT,270.23,25.68,N
53.69205,-101.60801,301.08,1.17,1.08,2025-11-23,0327,T,37,6.1NRT,268.41,13.15,N
53.38222,-108.55365,326.46,1.09,1.04,2025-11-23,0327,T,100,6.1NRT,268.57,34.43,N
55.57997,-112.25777,319.44,1.27,1.12,2025-11-23,0329,T,99,6.1NRT,268.86,33.43,N
55.58937,-112.26351,322.89,1.27,1.12,2025-11-23,0329,T,100,6.1NRT,266.4,37.77,N
56.24123,-119.96141,335.46,2.44,1.51,2025-11-23,0329,T,100,6.1NRT,269.35,155.62,N
56.23217,-119.9965,308.55,2.45,1.51,2025-11-23,0329,T,75,6.1NRT,268.34,53.3,N
56.23765,-119.96332,310.82,2.44,1.51,2025-11-23,0329,T,81,6.1NRT,268.81,59.47,N
56.24983,-119.97314,323.64,2.44,1.51,2025-11-23,0329,T,100,6.1NRT,266.65,101.25,N
57.96646,-117.64087,329.34,1.71,1.28,2025-11-23,0329,T,100,6.1NRT,267.6,75.48,N
56.24355,-119.94444,319.57,2.3,1.47,2025-11-23,0508,T,99,6.1NRT,268.91,79.83,N
42.89672,-124.39124,305.66,1.05,1.02,2025-11-23,0503,T,65,6.1NRT,277.42,11.65,N
56.24184,-119.98122,355.56,2.29,1.47,2025-11-23,0508,T,100,6.1NRT,269.52,273.65,N
48.32567,57.4352,307.28,1.61,1.25,2025-11-23,0527,T,65,6.1NRT,276.74,23.57,D
38.05581,67.25614,322.85,1.77,1.3,2025-11-23,0529,T,82,6.1NRT,292.26,48.21,D
38.05198,67.27553,327.89,1.78,1.31,2025-11-23,0529,T,85,6.1NRT,290.22,61.38,D
39.03991,54.24865,300.36,1.86,1.33,2025-11-23,0529,T,35,6.1NRT,284.58,11.15,D
37.031,62.42152,302.2,1.07,1.03,2025-11-23,0529,T,51,6.1NRT,285.77,5.15,D
36.34234,58.67576,302.12,1.05,1.02,2025-11-23,0531,T,51,6.1NRT,288.31,4.68,D
32.23538,51.41831,312.42,2.36,1.48,2025-11-23,0531,T,72,6.1NRT,285.72,41.34,D
32.2335,51.44237,312.35,2.35,1.48,2025-11-23,0531,T,72,6.1NRT,285.31,41.31,D
32.2375,51.41135,302.31,2.36,1.48,2025-11-23,0531,T,52,6.1NRT,285.18,18.56,D
29.92489,56.73722,301.7,1.07,1.03,2025-11-23,0531,T,46,6.1NRT,288.77,3.87,D
29.99008,55.84849,304.31,1.17,1.07,2025-11-23,0531,T,59,6.1NRT,287.79,8.15,D
29.9887,55.85982,302.55,1.16,1.07,2025-11-23,0531,T,53,6.1NRT,286.89,6.92,D
28.3446,58.68289,304.76,1.01,1,2025-11-23,0533,T,47,6.1NRT,292.58,4.36,D
28.34314,58.69283,304.14,1.01,1,2025-11-23,0533,T,41,6.1NRT,292.39,3.84,D
28.48986,49.71975,318.98,2.79,1.6,2025-11-23,0533,T,70,6.1NRT,296.43,67.03,D
28.49897,49.71442,316.05,2.79,1.6,2025-11-23,0533,T,65,6.1NRT,296.34,54.26,D
28.30604,49.57642,325.11,2.84,1.61,2025-11-23,0533,T,78,6.1NRT,296.12,96.98,D
28.30162,49.57005,323.21,2.84,1.61,2025-11-23,0533,T,76,6.1NRT,296.15,88.54,D
27.16273,56.09907,315.17,1.07,1.03,2025-11-23,0533,T,67,6.1NRT,301.35,7.92,D
25.53691,53.14188,314.32,1.46,1.19,2025-11-23,0533,T,61,6.1NRT,297.35,15.91,D
25.53532,53.15598,318.18,1.46,1.19,2025-11-23,0533,T,69,6.1NRT,297.7,21.61,D
24.50324,56.60186,315.6,1.01,1,2025-11-23,0533,T,49,6.1NRT,302.73,6.52,D
24.46404,56.62509,324,1.01,1,2025-11-23,0533,T,77,6.1NRT,302.67,14.42,D
-13.04071,49.87498,335.78,1.01,1.01,2025-11-23,0544,T,86,6.1NRT,302.98,24.14,D
-13.54661,49.80852,325.76,1.02,1.01,2025-11-23,0544,T,28,6.1NRT,305.33,11.32,D
-13.59337,49.42429,331.6,1,1,2025-11-23,0544,T,83,6.1NRT,301.77,22.86,D
-13.59466,49.43334,319.45,1,1,2025-11-23,0544,T,66,6.1NRT,302.02,8.51,D
-13.70912,49.78203,322.63,1.02,1.01,2025-11-23,0544,T,61,6.1NRT,300.37,11.86,D
-14.15327,48.68482,313.92,1,1,2025-11-23,0544,T,67,6.1NRT,298.75,7.23,D
-26.18053,151.57104,321.59,1.83,1.33,2025-11-23,0535,A,73,6.1NRT,301.44,24.54,D
-35.38855,146.5369,326.97,1.05,1.02,2025-11-23,0531,A,75,6.1NRT,309.31,12.74,D
-26.29961,148.57411,326.33,1.19,1.09,2025-11-23,0535,A,76,6.1NRT,306.56,16.99,D
-25.73773,151.49762,330.7,1.85,1.33,2025-11-23,0535,A,81,6.1NRT,298.11,51.45,D
-25.73188,151.49077,327.6,1.85,1.33,2025-11-23,0535,A,78,6.1NRT,298.2,41.33,D
-25.82001,147.72896,336.39,1.11,1.05,2025-11-23,0535,A,86,6.1NRT,306.36,26.7,D
-25.81079,147.72714,332.09,1.11,1.05,2025-11-23,0535,A,76,6.1NRT,310.01,19.57,D
-24.28543,151.14923,316.17,1.88,1.34,2025-11-23,0535,A,56,6.1NRT,296.35,17.1,D
-24.66947,148.77417,380.62,1.29,1.13,2025-11-23,0535,A,100,6.1NRT,305.3,213.74,D
-24.6596,148.77209,348.87,1.29,1.13,2025-11-23,0535,A,89,6.1NRT,282.17,73.24,D
-24.65936,148.76524,323.48,1.29,1.13,2025-11-23,0535,A,30,6.1NRT,276.37,20.38,D
-25.03271,146.43657,325.92,1.03,1.01,2025-11-23,0535,A,43,6.1NRT,306.51,13.06,D
-24.22004,150.43597,326.37,1.68,1.27,2025-11-23,0535,A,76,6.1NRT,301.52,31.14,D
-24.22292,150.42027,318.72,1.68,1.27,2025-11-23,0535,A,33,6.1NRT,297.31,14.51,D
-23.98923,150.87454,319.74,1.82,1.32,2025-11-23,0535,A,65,6.1NRT,298.57,22.44,D
-24.4998,147.87563,362.3,1.17,1.08,2025-11-23,0535,A,100,6.1NRT,310.82,97.61,D
-24.50163,147.86449,345.54,1.17,1.07,2025-11-23,0535,A,92,6.1NRT,311.3,47.86,D
-23.83921,150.61572,320.26,1.76,1.3,2025-11-23,0535,A,59,6.1NRT,298.54,22.28,D
-24.55365,145.63855,333,1,1,2025-11-23,0535,A,79,6.1NRT,311.34,16.7,D
-23.79535,149.35999,325.47,1.45,1.19,2025-11-23,0535,A,56,6.1NRT,305.9,16.61,D
-23.61763,149.47662,337.46,1.49,1.2,2025-11-23,0535,A,84,6.1NRT,299.33,47.37,D
-23.6023,149.46663,370.52,1.49,1.2,2025-11-23,0535,A,100,6.1NRT,304.81,187.3,D
-23.85284,146.41696,356.06,1.04,1.02,2025-11-23,0535,A,97,6.1NRT,309.46,61.7,D
-23.85439,146.40707,334.03,1.04,1.02,2025-11-23,0535,A,50,6.1NRT,311.36,17.77,D
-23.83458,146.41814,358.35,1.04,1.02,2025-11-23,0535,A,99,6.1NRT,309.29,73.69,D
-23.83612,146.40817,360.24,1.04,1.02,2025-11-23,0535,A,100,6.1NRT,314.05,78.17,D
-23.83765,146.39824,344.67,1.04,1.02,2025-11-23,0535,A,90,6.1NRT,314.65,39.96,D
-23.83919,146.38826,334.16,1.04,1.02,2025-11-23,0535,A,80,6.1NRT,311.72,21.74,D
-23.82717,146.40645,351.77,1.04,1.02,2025-11-23,0535,A,95,6.1NRT,307.7,55.74,D
-23.8287,146.39651,418.77,1.04,1.02,2025-11-23,0535,A,100,6.1NRT,320.93,394.37,D
-23.83024,146.38655,344.95,1.04,1.02,2025-11-23,0535,A,90,6.1NRT,310.93,40.46,D
-23.15766,149.90327,321.26,1.62,1.25,2025-11-23,0535,A,44,6.1NRT,300.75,15.34,D
-23.16051,149.88773,326.98,1.62,1.25,2025-11-23,0535,A,69,6.1NRT,301.47,27.85,D
-23.1563,149.89589,330.09,1.62,1.25,2025-11-23,0535,A,66,6.1NRT,301.22,35.33,D
-22.76701,147.26431,327.93,1.15,1.07,2025-11-23,0537,A,37,6.1NRT,306.38,12.3,D
-22.76875,147.25348,343.31,1.15,1.07,2025-11-23,0537,A,89,6.1NRT,311.63,39.33,D
-22.7705,147.24261,337.12,1.15,1.07,2025-11-23,0537,A,72,6.1NRT,312.06,26.38,D
-22.7594,147.25169,344.85,1.15,1.07,2025-11-23,0537,A,90,6.1NRT,308.99,41.9,D
-22.76115,147.2408,351.02,1.15,1.07,2025-11-23,0537,A,94,6.1NRT,312.31,56.73,D
-22.75181,147.23897,335.38,1.15,1.07,2025-11-23,0537,A,60,6.1NRT,310.01,22.22,D
-22.24816,149.98877,320.33,1.71,1.28,2025-11-23,0537,A,40,6.1NRT,297.98,19.53,D
-22.76019,147.00888,358.2,1.12,1.05,2025-11-23,0537,A,93,6.1NRT,307.23,77.14,D
-22.7619,146.99831,337.46,1.12,1.05,2025-11-23,0537,A,83,6.1NRT,309.17,26.77,D
-22.72716,146.04802,358.61,1.04,1.02,2025-11-23,0537,A,99,6.1NRT,310.64,69.46,D
-22.71517,146.06602,343.24,1.04,1.02,2025-11-23,0537,A,88,6.1NRT,306.08,35.23,D
-22.7167,146.0562,363.92,1.04,1.02,2025-11-23,0537,A,100,6.1NRT,309.86,85.36,D
-22.71822,146.04637,352.15,1.04,1.02,2025-11-23,0537,A,95,6.1NRT,310.48,52.18,D
-22.70776,146.05457,394.71,1.04,1.02,2025-11-23,0537,A,100,6.1NRT,313.39,218.23,D
-22.70929,146.04474,358.88,1.04,1.02,2025-11-23,0537,A,99,6.1NRT,311.68,69.58,D
-22.03897,149.211,324.43,1.53,1.22,2025-11-23,0537,A,65,6.1NRT,300.86,22.03,D
-22.02832,149.20872,320.89,1.53,1.22,2025-11-23,0537,A,37,6.1NRT,300.18,14.41,D
-21.86536,149.20683,320.82,1.54,1.22,2025-11-23,0537,A,48,6.1NRT,299.12,19.37,D
-21.83577,149.18614,325.26,1.54,1.22,2025-11-23,0537,A,47,6.1NRT,298.49,24.54,D
-22.29369,146.39482,335.03,1.07,1.03,2025-11-23,0537,A,79,6.1NRT,308.02,21.29,D
-22.29529,146.3847,338.74,1.07,1.03,2025-11-23,0537,A,83,6.1NRT,307.85,28.16,D
-21.81197,149.19534,328.24,1.54,1.22,2025-11-23,0537,A,74,6.1NRT,298.91,34.75,D
-21.5233,148.79243,320.25,1.46,1.2,2025-11-23,0537,A,21,6.1NRT,300.79,12.62,D
-21.54001,148.69693,323.66,1.44,1.19,2025-11-23,0537,A,19,6.1NRT,300.01,18.61,D
-21.52963,148.69481,340.03,1.44,1.19,2025-11-23,0537,A,86,6.1NRT,301.49,56.51,D
-21.51939,148.69193,322.61,1.44,1.19,2025-11-23,0537,A,25,6.1NRT,300.44,17.43,D
-21.52136,148.69951,327.58,1.45,1.19,2025-11-23,0537,A,48,6.1NRT,300.69,26.98,D
-21.52359,148.68634,326.6,1.44,1.19,2025-11-23,0537,A,41,6.1NRT,301.6,24.59,D
-21.23217,148.45691,322.5,1.41,1.18,2025-11-23,0537,A,53,6.1NRT,300.28,18.4,D
-21.52676,146.03333,356.96,1.06,1.03,2025-11-23,0537,A,98,6.1NRT,307.3,66.8,D
-21.52831,146.02344,347.71,1.06,1.03,2025-11-23,0537,A,92,6.1NRT,307.54,43.62,D
-21.51464,146.05151,325.63,1.06,1.03,2025-11-23,0537,A,33,6.1NRT,305.59,7.17,D
-21.5162,146.0416,326.95,1.06,1.03,2025-11-23,0537,A,37,6.1NRT,307.85,9.27,D
-21.44517,145.79021,335.21,1.04,1.02,2025-11-23,0537,A,79,6.1NRT,307.37,22.54,D
-21.46315,145.12531,337.42,1.01,1,2025-11-23,0537,A,81,6.1NRT,312.48,21.17,D
-20.74615,148.39781,320.9,1.42,1.18,2025-11-23,0537,A,15,6.1NRT,299.97,14.75,D
-20.63476,148.21494,323.21,1.39,1.17,2025-11-23,0537,A,61,6.1NRT,299.25,19.58,D
-20.88618,144.84697,325.84,1.01,1,2025-11-23,0537,A,49,6.1NRT,308.65,8.1,D
-20.19024,147.11676,328.95,1.22,1.1,2025-11-23,0537,A,70,6.1NRT,301.89,20.39,D
-20.18071,147.11432,331.79,1.22,1.1,2025-11-23,0537,A,74,6.1NRT,302.41,25.73,D
-20.18253,147.10318,332.14,1.22,1.1,2025-11-23,0537,A,76,6.1NRT,302.17,26.39,D
-20.35877,145.51627,327.72,1.04,1.02,2025-11-23,0537,A,68,6.1NRT,306.84,12.62,D
-20.36025,145.50659,340.03,1.04,1.02,2025-11-23,0537,A,86,6.1NRT,306.99,31.49,D
-20.36173,145.49689,335.07,1.04,1.02,2025-11-23,0537,A,80,6.1NRT,306.05,23.31,D
-20.34237,145.50333,325.32,1.04,1.02,2025-11-23,0537,A,61,6.1NRT,306.28,10.77,D
-20.36897,145.32954,323.77,1.03,1.01,2025-11-23,0537,A,51,6.1NRT,306.82,8.12,D
-20.14259,146.71361,341.61,1.16,1.07,2025-11-23,0537,A,87,6.1NRT,305.36,39.98,D
-20.32745,145.5405,331.99,1.04,1.02,2025-11-23,0537,A,76,6.1NRT,305.71,19,D
-20.35715,145.34702,327.2,1.03,1.01,2025-11-23,0537,A,65,6.1NRT,306.04,11.51,D
-20.35862,145.33743,331.6,1.03,1.01,2025-11-23,0537,A,75,6.1NRT,307.06,17.63,D
-20.32154,145.5192,325.17,1.04,1.02,2025-11-23,0537,A,36,6.1NRT,305.01,8.72,D
-20.34825,145.34543,330.85,1.03,1.01,2025-11-23,0537,A,74,6.1NRT,306.5,16.53,D
-20.04156,147.21201,328.07,1.24,1.11,2025-11-23,0537,A,70,6.1NRT,306.45,15.09,D
-20.32597,145.43085,327.54,1.04,1.02,2025-11-23,0537,A,67,6.1NRT,307.82,11.71,D
-20.32745,145.42126,322.5,1.04,1.02,2025-11-23,0537,A,30,6.1NRT,306.93,6.32,D
-20.33936,145.3438,330.6,1.03,1.01,2025-11-23,0537,A,73,6.1NRT,306.33,16.44,D
-20.03186,147.21019,324.06,1.24,1.11,2025-11-23,0537,A,58,6.1NRT,306.34,8.86,D
-20.31264,145.33911,328.12,1.03,1.01,2025-11-23,0537,A,68,6.1NRT,304.81,14.59,D
-20.31413,145.32944,330.3,1.03,1.01,2025-11-23,0537,A,73,6.1NRT,305.46,17.1,D
-20.24026,145.69031,332.62,1.06,1.03,2025-11-23,0537,A,76,6.1NRT,309.78,16.96,D
-20.2879,145.31918,325.03,1.03,1.01,2025-11-23,0537,A,59,6.1NRT,304.27,12.06,D
-20.31255,145.15691,323.74,1.02,1.01,2025-11-23,0537,A,31,6.1NRT,303.86,6.77,D
-20.2253,145.66739,340.5,1.05,1.03,2025-11-23,0537,A,86,6.1NRT,309.32,27.35,D
-20.13642,146.17659,332.38,1.1,1.05,2025-11-23,0537,A,77,6.1NRT,308.63,17.68,D
-20.3006,145.11563,322.74,1.02,1.01,2025-11-23,0537,A,16,6.1NRT,304.22,6.67,D
-20.30204,145.10612,324.27,1.02,1.01,2025-11-23,0537,A,40,6.1NRT,304.64,8.61,D
-20.19694,145.61194,337.16,1.05,1.02,2025-11-23,0537,A,83,6.1NRT,308.59,21.96,D
-20.20151,145.58252,325.81,1.05,1.02,2025-11-23,0537,A,59,6.1NRT,307.33,8.57,D
-20.17883,145.24463,330.85,1.03,1.01,2025-11-23,0537,A,74,6.1NRT,307.77,16.25,D
-20.18028,145.23506,344.28,1.03,1.01,2025-11-23,0537,A,89,6.1NRT,308.66,37.51,D
-20.18174,145.22551,333.09,1.03,1.01,2025-11-23,0537,A,77,6.1NRT,308.63,17.94,D
-19.97202,143.97365,328.52,1,1,2025-11-23,0537,A,47,6.1NRT,306.29,17.55,D
-19.96623,142.97606,325.96,1.03,1.02,2025-11-23,0537,A,34,6.1NRT,305.2,9.19,D
-19.96758,142.96643,326.92,1.04,1.02,2025-11-23,0537,A,28,6.1NRT,306.43,10.43,D
-19.95864,142.96503,332.81,1.04,1.02,2025-11-23,0537,A,77,6.1NRT,306.61,18.37,D
-19.94835,142.97325,349.24,1.03,1.02,2025-11-23,0537,A,93,6.1NRT,307.77,46.38,D
-19.94969,142.96361,331.3,1.04,1.02,2025-11-23,0537,A,63,6.1NRT,305.94,15.8,D
-19.92999,143.03912,330.55,1.03,1.01,2025-11-23,0537,A,75,6.1NRT,306.38,14.07,D
